name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,month,year,day,dayofweek
"Hà Nội, Việt Nam",2000-03-12,20.1,15.1,17.9,20.1,15.1,17.9,16.0,88.7,1.1,100.0,8.33,['rain'],0.0,0.0,33.5,16.5,60.0,,94.2,10.2,112.5,9.7,4.0,60.0,06:07:48,18:05:06,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48823099999', '48820099999']",3,2000,12,6
"Hà Nội, Việt Nam",2000-03-13,22.1,16.4,19.4,22.1,16.4,19.4,17.4,88.1,0.8,100.0,8.33,['rain'],0.0,0.0,33.5,10.8,107.9,,91.7,7.7,112.5,9.7,4.0,60.0,06:06:55,18:05:26,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48823099999', '48820099999']",3,2000,13,0
"Hà Nội, Việt Nam",2000-03-14,23.1,17.4,20.7,23.1,17.4,20.7,18.7,88.4,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,10.8,119.2,,90.2,4.5,112.5,9.7,4.0,60.0,06:06:02,18:05:46,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48823099999', '48820099999']",3,2000,14,1
"Hà Nội, Việt Nam",2000-03-15,25.1,19.1,21.5,25.1,19.1,21.5,20.4,94.1,0.8,100.0,8.33,['rain'],0.0,0.0,33.5,10.8,132.3,,94.1,3.7,112.5,9.7,4.0,60.0,06:05:09,18:06:06,0.32,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48823099999', '48820099999']",3,2000,15,2
"Hà Nội, Việt Nam",2000-03-16,26.1,19.7,22.4,26.1,19.7,22.4,21.3,94.1,1.1,100.0,8.33,['rain'],0.0,0.0,33.5,18.0,130.4,,95.6,3.9,112.5,9.7,4.0,60.0,06:04:15,18:06:25,0.36,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48823099999', '48820099999']",3,2000,16,3
"Hà Nội, Việt Nam",2000-03-17,19.1,18.1,18.4,19.1,18.1,18.4,17.7,95.8,2.3,100.0,8.33,['rain'],0.0,0.0,33.5,14.4,70.8,,96.4,2.9,112.5,9.7,4.0,60.0,06:03:22,18:06:44,0.39,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48823099999', '48820099999']",3,2000,17,4
"Hà Nội, Việt Nam",2000-03-18,20.6,18.1,19.4,20.6,18.1,19.4,19.4,99.6,4.0,100.0,12.5,['rain'],0.0,0.0,33.5,7.2,38.9,,100.0,1.7,112.5,9.7,4.0,60.0,06:02:28,18:07:03,0.43,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48823099999', '48820099999']",3,2000,18,5
"Hà Nội, Việt Nam",2000-03-19,21.2,19.1,20.0,21.2,19.1,20.0,19.6,98.0,2.5,100.0,8.33,['rain'],0.0,0.0,33.5,14.4,53.8,,100.0,4.1,112.5,9.7,4.0,60.0,06:01:34,18:07:22,0.46,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48823099999', '48820099999']",3,2000,19,6
"Hà Nội, Việt Nam",2000-03-20,21.4,19.1,20.4,21.4,19.1,20.4,20.2,99.1,3.8,100.0,8.33,['rain'],0.0,0.0,33.5,14.4,143.5,,100.0,1.7,112.5,9.7,4.0,60.0,06:00:40,18:07:41,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48823099999', '48820099999']",3,2000,20,0
"Hà Nội, Việt Nam",2000-03-21,25.1,20.6,23.0,25.1,20.6,23.0,22.2,95.1,0.8,100.0,8.33,['rain'],0.0,0.0,33.5,21.6,141.3,,94.4,3.6,112.5,9.7,4.0,60.0,05:59:45,18:07:59,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48823099999', '48820099999']",3,2000,21,1
"Hà Nội, Việt Nam",2000-03-22,26.1,21.1,23.3,26.1,21.1,23.3,22.2,93.7,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,18.0,133.8,,90.0,5.5,112.5,9.7,4.0,60.0,05:58:51,18:08:18,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48823099999', '48820099999']",3,2000,22,2
"Hà Nội, Việt Nam",2000-03-23,25.1,21.7,23.1,25.1,21.7,23.1,22.4,95.8,0.8,100.0,4.17,['rain'],0.0,0.0,33.5,14.4,93.3,,92.6,4.4,112.5,9.7,4.0,60.0,05:57:56,18:08:36,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48823099999', '48820099999']",3,2000,23,3
"Hà Nội, Việt Nam",2000-03-24,22.1,18.1,19.3,22.1,18.1,19.3,16.4,83.8,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,23.7,42.3,,100.0,9.3,112.5,9.7,4.0,60.0,05:57:02,18:08:54,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48823099999', '48820099999']",3,2000,24,4
"Hà Nội, Việt Nam",2000-03-25,19.1,16.1,17.5,19.1,16.1,17.5,16.7,95.3,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,18.0,20.4,,99.5,4.4,112.5,9.7,4.0,60.0,05:56:07,18:09:13,0.66,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48823099999', '48820099999']",3,2000,25,5
"Hà Nội, Việt Nam",2000-03-26,22.1,16.9,19.3,22.1,16.9,19.3,16.5,84.5,1.4,100.0,8.33,['rain'],0.0,0.0,33.5,15.6,299.1,,91.7,7.3,112.5,9.7,4.0,60.0,05:55:13,18:09:31,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999']",3,2000,26,6
"Hà Nội, Việt Nam",2000-03-27,26.1,17.0,21.6,26.1,17.0,21.6,17.4,78.5,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,14.4,187.2,,40.7,8.0,112.5,9.7,4.0,60.0,05:54:19,18:09:49,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48823099999', '48820099999']",3,2000,27,0
"Hà Nội, Việt Nam",2000-03-28,27.9,17.1,22.9,29.9,17.1,23.2,19.5,82.1,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,14.4,245.5,,29.2,6.7,112.5,9.7,4.0,60.0,05:53:24,18:10:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48823099999', '48820099999']",3,2000,28,1
"Hà Nội, Việt Nam",2000-03-29,30.1,19.1,23.8,31.4,19.1,24.3,20.2,81.7,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,14.4,111.8,,66.0,6.0,112.5,9.7,4.0,60.0,05:52:30,18:10:25,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",3,2000,29,2
"Hà Nội, Việt Nam",2000-03-30,28.1,17.2,22.6,29.7,17.2,22.9,19.3,82.5,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,21.6,115.7,,87.6,7.0,112.5,9.7,4.0,60.0,05:51:36,18:10:43,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",3,2000,30,3
"Hà Nội, Việt Nam",2000-03-31,26.1,20.1,23.1,26.1,20.1,23.1,21.3,90.2,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,21.6,125.3,,85.8,5.1,112.5,9.7,4.0,60.0,05:50:42,18:11:01,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999']",3,2000,31,4
"Hà Nội, Việt Nam",2000-04-01,30.0,22.1,25.1,34.2,22.1,26.1,23.0,88.8,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,18.0,119.6,,63.8,6.5,112.5,9.7,4.0,60.0,05:49:48,18:11:20,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,1,5
"Hà Nội, Việt Nam",2000-04-02,30.1,23.1,26.2,36.3,23.1,28.2,24.1,88.8,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,18.0,111.0,,56.6,5.7,112.5,9.7,4.0,60.0,05:48:54,18:11:38,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,2,6
"Hà Nội, Việt Nam",2000-04-03,27.1,24.1,25.2,29.0,24.1,25.4,21.3,79.6,0.8,100.0,8.33,['rain'],0.0,0.0,33.5,20.4,55.1,,91.9,9.5,112.5,9.7,4.0,60.0,05:48:01,18:11:56,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48823099999', '48820099999']",4,2000,3,0
"Hà Nội, Việt Nam",2000-04-04,25.1,21.9,23.2,25.1,21.9,23.2,19.3,79.5,1.8,100.0,8.33,['rain'],0.0,0.0,33.5,31.899999999999995,84.7,,93.3,8.8,112.5,9.7,4.0,60.0,05:47:08,18:12:14,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999']",4,2000,4,1
"Hà Nội, Việt Nam",2000-04-05,25.1,20.1,22.7,25.1,20.1,22.7,19.8,84.7,1.2,100.0,8.33,['rain'],0.0,0.0,33.5,18.0,42.9,,95.3,8.4,112.5,9.7,4.0,60.0,05:46:15,18:12:33,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999']",4,2000,5,2
"Hà Nội, Việt Nam",2000-04-06,24.1,20.1,21.9,24.1,20.1,21.9,19.6,87.0,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,17.4,114.8,,93.1,6.5,112.5,9.7,4.0,60.0,05:45:22,18:12:51,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999']",4,2000,6,3
"Hà Nội, Việt Nam",2000-04-07,22.1,20.1,21.0,22.1,20.1,21.0,20.1,94.6,1.2,100.0,8.33,['rain'],0.0,0.0,33.5,14.4,60.8,,100.0,6.1,112.5,9.7,4.0,60.0,05:44:30,18:13:10,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999']",4,2000,7,4
"Hà Nội, Việt Nam",2000-04-08,23.1,19.1,21.6,23.1,19.1,21.6,21.1,97.2,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,21.6,91.7,,100.0,4.0,112.5,9.7,4.0,60.0,05:43:38,18:13:28,0.12,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48823099999']",4,2000,8,5
"Hà Nội, Việt Nam",2000-04-09,27.1,20.9,23.9,30.2,20.9,24.3,22.6,92.5,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,21.6,124.3,,90.9,4.9,112.5,9.7,4.0,60.0,05:42:46,18:13:47,0.16,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48823099999']",4,2000,9,6
"Hà Nội, Việt Nam",2000-04-10,25.1,22.1,23.4,25.1,22.1,23.4,22.9,97.1,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,25.2,73.3,,93.6,6.3,112.5,9.7,4.0,60.0,05:41:55,18:14:06,0.19,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48823099999']",4,2000,10,0
"Hà Nội, Việt Nam",2000-04-11,23.2,21.1,22.1,23.2,21.1,22.1,21.3,95.3,1.0,100.0,4.17,['rain'],0.0,0.0,33.5,13.8,91.2,,98.3,6.5,112.5,9.7,4.0,60.0,05:41:04,18:14:25,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48823099999']",4,2000,11,1
"Hà Nội, Việt Nam",2000-04-12,28.1,21.1,23.9,32.1,21.1,24.5,22.9,94.4,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,28.8,124.1,,95.3,4.6,112.5,9.7,4.0,60.0,05:40:14,18:14:44,0.27,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48823099999']",4,2000,12,2
"Hà Nội, Việt Nam",2000-04-13,27.1,23.1,24.6,30.2,23.1,25.1,23.6,94.4,1.4,100.0,8.33,['rain'],0.0,0.0,33.5,18.0,124.8,,95.4,7.1,112.5,9.7,4.0,60.0,05:39:24,18:15:04,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999']",4,2000,13,3
"Hà Nội, Việt Nam",2000-04-14,30.1,23.1,26.1,36.3,23.1,28.0,23.9,88.4,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,14.4,101.2,,72.8,10.4,112.5,9.7,4.0,60.0,05:38:34,18:15:23,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,14,4
"Hà Nội, Việt Nam",2000-04-15,25.1,21.0,23.4,25.1,21.0,23.4,20.4,83.7,2.7,100.0,8.33,['rain'],0.0,0.0,33.5,25.2,50.2,,92.9,9.7,112.5,9.7,4.0,60.0,05:37:45,18:15:43,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999']",4,2000,15,5
"Hà Nội, Việt Nam",2000-04-16,24.2,19.1,21.8,24.2,19.1,21.8,19.1,85.0,1.0,100.0,4.17,['rain'],0.0,0.0,33.5,10.8,280.1,,87.5,10.1,112.5,9.7,4.0,60.0,05:36:57,18:16:03,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999']",4,2000,16,6
"Hà Nội, Việt Nam",2000-04-17,27.1,19.1,22.5,28.0,19.1,22.6,18.7,80.3,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,25.2,131.4,,79.9,9.6,112.5,9.7,4.0,60.0,05:36:09,18:16:23,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,17,0
"Hà Nội, Việt Nam",2000-04-18,28.2,21.0,24.5,31.5,21.0,25.3,21.9,85.6,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,21.6,124.9,,72.4,8.0,112.5,9.7,4.0,60.0,05:35:22,18:16:43,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,18,1
"Hà Nội, Việt Nam",2000-04-19,29.1,22.1,25.3,34.7,22.1,26.5,23.3,89.3,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,25.2,121.7,,76.7,9.0,112.5,9.7,4.0,60.0,05:34:35,18:17:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,19,2
"Hà Nội, Việt Nam",2000-04-20,29.1,24.1,26.1,35.8,24.1,27.9,24.8,93.0,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,21.6,107.5,,89.9,9.3,112.5,9.7,4.0,60.0,05:33:49,18:17:24,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999']",4,2000,20,3
"Hà Nội, Việt Nam",2000-04-21,27.1,24.1,25.1,30.8,24.1,25.5,24.4,95.4,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,14.4,90.8,,88.1,9.7,112.5,9.7,4.0,60.0,05:33:03,18:17:45,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,21,4
"Hà Nội, Việt Nam",2000-04-22,30.4,24.1,26.3,37.6,24.1,28.3,24.9,92.5,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,18.0,124.0,,89.5,9.4,112.5,9.7,4.0,60.0,05:32:19,18:18:06,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,22,5
"Hà Nội, Việt Nam",2000-04-23,30.1,23.1,26.9,36.3,23.1,29.4,24.8,88.8,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,23.7,113.5,,79.0,9.5,112.5,9.7,4.0,60.0,05:31:34,18:18:27,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999']",4,2000,23,6
"Hà Nội, Việt Nam",2000-04-24,32.1,23.1,27.1,42.5,23.1,30.4,25.0,88.8,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,21.0,108.4,,74.8,10.5,112.5,9.7,4.0,60.0,05:30:51,18:18:49,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,24,0
"Hà Nội, Việt Nam",2000-04-25,33.1,24.0,27.1,45.9,24.0,30.4,24.8,88.2,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,31.899999999999995,149.6,,80.1,9.2,112.5,9.7,4.0,60.0,05:30:08,18:19:11,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999']",4,2000,25,1
"Hà Nội, Việt Nam",2000-04-26,32.1,24.1,27.5,42.5,24.1,31.2,24.7,85.0,4.5,100.0,4.17,['rain'],0.0,0.0,33.5,21.6,86.3,,80.4,11.0,112.5,9.7,4.0,60.0,05:29:26,18:19:33,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999']",4,2000,26,2
"Hà Nội, Việt Nam",2000-04-27,24.9,20.1,22.1,24.9,20.1,22.1,21.1,93.9,1.1,100.0,8.33,['rain'],0.0,0.0,33.5,21.6,55.0,,93.6,7.0,112.5,9.7,4.0,60.0,05:28:45,18:19:55,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48823099999', '48820099999']",4,2000,27,3
"Hà Nội, Việt Nam",2000-04-28,27.1,21.1,23.0,30.0,21.1,23.1,22.4,96.8,3.1,100.0,8.33,['rain'],0.0,0.0,33.5,14.4,69.7,,95.8,5.0,112.5,9.7,4.0,60.0,05:28:05,18:20:17,0.81,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48820099999', '48823099999']",4,2000,28,4
"Hà Nội, Việt Nam",2000-04-29,31.7,23.1,26.6,39.3,23.1,29.2,25.2,93.0,1.0,100.0,8.33,['rain'],0.0,0.0,33.5,14.4,116.4,,88.0,6.1,112.5,9.7,4.0,60.0,05:27:25,18:20:40,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999']",4,2000,29,5
"Hà Nội, Việt Nam",2000-04-30,30.4,25.1,27.3,37.9,25.1,30.6,25.6,91.1,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,18.0,80.7,,71.3,9.1,112.5,9.7,4.0,60.0,05:26:46,18:21:03,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",4,2000,30,6
"Hà Nội, Việt Nam",2000-05-01,33.0,25.1,28.6,43.8,25.1,33.8,25.7,85.1,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,14.4,94.7,,79.6,10.4,112.5,9.7,4.0,60.0,05:26:08,18:21:26,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",5,2000,1,0
"Hà Nội, Việt Nam",2000-05-02,32.1,24.1,27.0,40.0,24.1,29.3,24.4,85.9,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,28.8,54.0,,79.0,11.1,112.5,9.7,4.0,60.0,05:25:31,18:21:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",5,2000,2,1
"Hà Nội, Việt Nam",2000-05-03,31.1,23.1,26.7,35.6,23.1,28.2,22.2,77.3,4.5,100.0,8.33,['rain'],0.0,0.0,33.5,10.8,58.9,,85.7,9.6,112.5,9.7,4.0,60.0,05:24:55,18:22:13,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999']",5,2000,3,2
"Hà Nội, Việt Nam",2000-05-04,31.1,23.1,26.9,35.6,23.1,28.9,23.3,82.1,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,14.4,129.1,,88.4,8.0,112.5,9.7,4.0,60.0,05:24:19,18:22:37,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",5,2000,4,3
"Hà Nội, Việt Nam",2000-05-05,30.1,24.1,27.2,35.2,24.1,29.7,24.0,83.5,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,10.8,106.1,,84.6,9.0,112.5,9.7,4.0,60.0,05:23:45,18:23:00,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",5,2000,5,4
"Hà Nội, Việt Nam",2000-05-06,31.7,25.1,27.6,38.1,25.1,30.2,25.0,87.0,0.8,100.0,4.17,['rain'],0.0,0.0,33.5,16.8,138.9,,70.2,9.1,112.5,9.7,4.0,60.0,05:23:11,18:23:25,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48823099999', '48820099999']",5,2000,6,5
"Hà Nội, Việt Nam",2000-05-07,31.1,24.1,27.3,39.3,24.1,30.5,25.3,89.1,4.5,100.0,12.5,['rain'],0.0,0.0,33.5,21.6,126.4,,86.5,10.1,112.5,9.7,4.0,60.0,05:22:39,18:23:49,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999']",5,2000,7,6
"Hà Nội, Việt Nam",2000-05-08,33.0,25.2,28.6,42.5,25.2,33.4,26.1,87.4,4.5,100.0,8.33,['rain'],0.0,0.0,33.5,28.8,128.1,,88.5,10.3,112.5,9.7,4.0,60.0,05:22:07,18:24:13,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999']",5,2000,8,0
"Hà Nội, Việt Nam",2000-05-09,33.1,25.0,28.5,44.6,25.0,33.3,25.9,86.3,0.8,100.0,8.33,['rain'],0.0,0.0,33.5,21.6,99.5,,87.7,11.2,112.5,9.7,4.0,60.0,05:21:36,18:24:38,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999']",5,2000,9,1
"Hà Nội, Việt Nam",2000-05-10,32.8,24.1,28.2,39.0,24.1,30.8,23.5,77.6,3.0,100.0,4.17,['rain'],0.0,0.0,33.5,17.4,36.5,,87.0,10.7,112.5,9.7,4.0,60.0,05:21:07,18:25:03,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999']",5,2000,10,2
"Hà Nội, Việt Nam",2000-05-11,31.1,24.1,27.6,35.6,24.1,29.3,22.6,75.6,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,18.0,67.9,,74.2,10.8,112.5,9.7,4.0,60.0,05:20:38,18:25:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",5,2000,11,3
"Hà Nội, Việt Nam",2000-05-12,27.1,22.1,24.5,30.8,22.1,25.2,23.7,95.5,4.5,100.0,12.5,['rain'],0.0,0.0,33.5,18.0,309.1,,90.6,7.7,112.5,9.7,4.0,60.0,05:20:10,18:25:53,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999']",5,2000,12,4
"Hà Nội, Việt Nam",2000-05-13,28.2,23.1,25.3,33.0,23.1,26.6,24.0,93.0,4.5,100.0,12.5,['rain'],0.0,0.0,33.5,18.0,285.2,,90.6,6.9,112.5,9.7,4.0,60.0,05:19:44,18:26:18,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999']",5,2000,13,5
"Hà Nội, Việt Nam",2000-05-14,31.1,23.1,26.3,37.9,23.1,28.5,24.1,88.6,4.5,100.0,12.5,['rain'],0.0,0.0,33.5,18.0,288.0,,90.3,10.0,112.5,9.7,4.0,60.0,05:19:18,18:26:43,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48823099999', '48820099999']",5,2000,14,6
"Hà Nội, Việt Nam",2000-05-15,30.1,24.1,27.2,36.4,24.1,30.4,25.3,89.5,0.8,100.0,8.33,['rain'],0.0,0.0,33.5,20.4,165.8,,88.5,10.4,112.5,9.7,4.0,60.0,05:18:53,18:27:08,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48823099999', '48820099999']",5,2000,15,0
"Hà Nội, Việt Nam",2000-05-16,30.1,25.1,27.3,37.6,25.1,30.3,25.5,90.7,1.4,100.0,8.33,['rain'],0.0,0.0,33.5,17.1,103.9,,86.1,8.5,112.5,9.7,4.0,60.0,05:18:30,18:27:34,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999']",5,2000,16,1
"Hà Nội, Việt Nam",2000-05-17,25.2,22.1,23.5,25.2,22.1,23.5,22.9,96.4,4.5,100.0,8.33,['rain'],0.0,0.0,33.5,25.2,356.7,,92.0,8.1,112.5,9.7,4.0,60.0,05:18:07,18:27:59,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999']",5,2000,17,2
"Hà Nội, Việt Nam",2000-05-18,24.1,21.1,22.8,24.1,21.1,22.8,20.9,89.5,2.8,100.0,8.33,['rain'],0.0,0.0,33.5,18.0,7.4,,96.0,9.4,112.5,9.7,4.0,60.0,05:17:46,18:28:25,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999']",5,2000,18,3
"Hà Nội, Việt Nam",2000-05-19,26.1,22.0,23.6,26.1,22.0,23.6,19.2,77.1,0.0,0.0,0.0,['rain'],0.0,0.0,33.5,14.4,340.1,,86.3,10.1,112.5,9.7,4.0,60.0,05:17:25,18:28:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999']",5,2000,19,4
"Hà Nội, Việt Nam",2000-05-20,27.1,21.1,24.6,29.3,21.1,25.2,21.5,83.4,0.7,100.0,4.17,['rain'],0.0,0.0,33.5,18.0,304.6,,91.2,10.0,112.5,9.7,4.0,60.0,05:17:06,18:29:16,0.56,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48823099999', '48820099999']",5,2000,20,5
"Hà Nội, Việt Nam",2000-05-21,22.1,18.1,20.5,22.1,18.1,20.5,19.5,94.5,4.5,100.0,8.33,['rain'],0.0,0.0,33.5,18.0,294.3,,99.5,7.1,112.5,9.7,4.0,60.0,05:16:48,18:29:42,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48823099999', '48820099999']",5,2000,21,6
"Hà Nội, Việt Nam",2000-05-22,26.1,20.1,22.8,26.1,20.1,22.8,21.1,90.8,1.2,100.0,8.33,['rain'],0.0,0.0,33.5,10.5,61.4,,94.7,7.2,112.5,9.7,4.0,60.0,05:16:30,18:30:07,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48823099999', '48820099999']",5,2000,22,0
"Hà Nội, Việt Nam",2000-05-23,29.1,22.1,25.6,34.7,22.1,27.3,23.9,91.0,0.5,100.0,4.17,['rain'],0.0,0.0,33.5,18.0,131.5,,85.1,9.0,112.5,9.7,4.0,60.0,05:16:14,18:30:33,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999']",5,2000,23,1
