name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2000-03-27,27.1,18.4,23.4,28.3,18.4,23.5,18.6,75.4,0.8,100.0,8.33,['rain'],,,,25.2,7.6,,71.0,8.9,,,,,05:45:57,17:59:09,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-03-28,27.1,18.7,23.7,28.3,18.7,23.9,20.1,81.3,0.0,0.0,0.0,,,,,18.0,11.8,,36.8,6.3,,,,,05:45:12,17:59:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-03-29,28.0,20.1,24.1,29.7,20.1,24.5,20.6,82.1,0.0,0.0,0.0,,,,,21.6,17.9,,29.6,4.2,,,,,05:44:26,17:59:27,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-03-30,29.1,20.1,25.2,31.4,20.1,25.8,19.5,73.1,0.0,0.0,0.0,,,,,14.4,112.8,,22.1,6.9,,,,,05:43:41,17:59:36,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-03-31,29.1,20.7,25.6,31.4,20.7,26.5,21.6,79.8,0.0,0.0,0.0,,,,,21.6,128.7,,22.7,8.9,,,,,05:42:56,17:59:45,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-01,33.1,23.1,27.2,37.1,23.1,28.8,23.6,82.6,0.0,0.0,0.0,,,,,14.4,110.9,,36.9,8.7,,,,,05:42:11,17:59:54,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-02,31.1,24.1,27.1,36.7,24.1,28.9,23.7,82.9,0.1,100.0,4.17,['rain'],,,,18.0,118.5,,52.1,10.5,,,,,05:41:27,18:00:04,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-03,32.9,24.1,26.8,40.5,24.1,28.8,24.4,87.6,2.0,100.0,4.17,['rain'],,,,18.0,112.9,,58.8,10.0,,,,,05:40:42,18:00:13,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-04,30.1,23.2,26.0,34.3,23.2,27.1,23.8,88.5,0.025,100.0,8.33,['rain'],,,,21.6,3.5,,78.4,8.1,,,,,05:39:58,18:00:22,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-05,29.1,24.0,25.5,32.9,24.0,26.8,23.3,87.9,0.006,100.0,8.33,['rain'],,,,32.3,22.6,,71.2,6.5,,,,,05:39:14,18:00:32,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-06,29.1,21.2,24.8,32.1,21.2,25.5,21.8,84.4,0.003,100.0,4.17,['rain'],,,,28.8,13.0,,55.1,10.0,,,,,05:38:30,18:00:41,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-07,30.1,22.1,25.1,32.6,22.1,25.8,22.2,85.0,0.0,0.0,0.0,,,,,18.0,343.4,,69.4,10.7,,,,,05:37:47,18:00:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-08,31.0,23.4,27.1,34.3,23.4,28.7,22.7,78.1,0.0,0.0,0.0,,,,,14.4,88.5,,81.7,10.7,,,,,05:37:04,18:01:01,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-09,31.1,22.9,27.3,34.7,22.9,29.0,23.3,80.9,0.0,0.0,0.0,,,,,18.0,129.0,,50.0,10.4,,,,,05:36:21,18:01:11,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-10,31.1,24.1,27.5,35.6,24.1,29.9,24.1,83.1,0.0,0.0,0.0,,,,,18.0,106.0,,60.7,10.4,,,,,05:35:38,18:01:21,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-11,30.1,24.1,27.0,35.8,24.1,29.8,24.7,88.1,14.742,100.0,20.83,['rain'],,,,18.0,121.6,,80.0,9.5,,,,,05:34:56,18:01:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-12,30.1,23.9,26.9,35.2,23.9,29.3,24.5,87.4,11.908,100.0,12.5,['rain'],,,,21.5,127.3,,56.4,10.5,,,,,05:34:14,18:01:42,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-13,31.1,23.9,26.7,37.9,23.9,28.6,24.2,87.2,1.703,100.0,12.5,['rain'],,,,18.0,116.7,,72.7,10.6,,,,,05:33:33,18:01:53,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-14,30.1,23.7,26.8,36.3,23.7,28.9,24.7,88.9,0.0,0.0,0.0,,,,,18.0,139.6,,60.6,10.7,,,,,05:32:52,18:02:03,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-15,28.1,24.1,25.1,33.7,24.1,25.9,24.3,96.0,9.046,100.0,16.67,['rain'],,,,39.6,16.2,,86.1,9.7,,,,,05:32:12,18:02:15,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-16,23.1,20.2,21.9,23.1,20.2,21.9,21.5,97.9,106.942,100.0,20.83,['rain'],,,,14.4,333.8,,91.5,6.7,,,,,05:31:32,18:02:26,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-17,23.1,19.7,22.1,23.1,19.7,22.1,21.8,98.2,22.158,100.0,16.67,['rain'],,,,7.2,333.8,,92.6,5.7,,,,,05:30:53,18:02:37,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-18,28.1,21.2,25.3,32.1,21.2,26.2,23.1,88.3,0.8,100.0,8.33,['rain'],,,,14.4,3.2,,54.5,11.2,,,,,05:30:14,18:02:49,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-19,30.1,22.6,26.8,37.6,22.6,29.5,24.4,87.4,0.0,0.0,0.0,,,,,18.0,110.1,,44.8,9.6,,,,,05:29:35,18:03:01,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-20,32.1,24.6,28.0,39.3,24.6,31.1,24.7,83.5,0.0,0.0,0.0,,,,,18.0,127.2,,75.0,13.3,,,,,05:28:58,18:03:14,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-21,30.1,24.7,27.6,37.6,24.7,30.7,25.3,88.3,0.003,100.0,4.17,['rain'],,,,21.6,135.1,,43.4,10.7,,,,,05:28:21,18:03:26,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-22,31.0,25.1,27.3,39.2,25.1,30.1,25.0,87.9,0.7,100.0,4.17,['rain'],,,,18.0,127.3,,73.5,11.1,,,,,05:27:44,18:03:39,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-23,31.1,24.1,27.5,36.7,24.1,30.8,24.7,85.7,0.703,100.0,8.33,['rain'],,,,18.0,120.8,,82.1,10.7,,,,,05:27:08,18:03:52,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-24,34.1,24.9,28.7,39.3,24.9,32.6,24.6,80.1,0.0,0.0,0.0,,,,,18.0,127.8,,85.0,13.3,,,,,05:26:33,18:04:06,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-25,33.1,25.1,29.0,39.3,25.1,33.4,24.8,79.8,0.1,100.0,4.17,['rain'],,,,18.0,117.5,,47.3,9.6,,,,,05:25:58,18:04:19,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-26,33.7,25.1,29.1,39.9,25.1,33.6,24.9,79.6,0.7,100.0,4.17,['rain'],,,,18.0,106.1,,64.4,11.6,,,,,05:25:24,18:04:33,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-27,34.1,25.1,29.1,42.1,25.1,33.5,25.1,81.0,2.0,100.0,4.17,['rain'],,,,28.8,58.3,,83.9,11.8,,,,,05:24:51,18:04:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-28,34.1,23.9,27.9,39.3,23.9,30.6,24.3,82.3,0.106,100.0,4.17,['rain'],,,,18.0,346.4,,76.5,9.1,,,,,05:24:18,18:05:02,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-29,32.7,22.9,28.2,37.9,22.9,31.9,24.7,83.1,0.0,0.0,0.0,,,,,18.0,113.3,,49.5,12.4,,,,,05:23:46,18:05:17,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-04-30,33.1,24.7,28.2,40.8,24.7,31.4,23.5,76.3,0.003,100.0,4.17,['rain'],,,,14.4,167.6,,36.4,11.9,,,,,05:23:15,18:05:32,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-01,33.1,23.1,29.1,37.1,23.1,32.4,23.3,72.6,0.0,0.0,0.0,,,,,18.0,113.6,,46.9,11.9,,,,,05:22:45,18:05:48,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-02,33.0,24.1,29.0,39.4,24.1,33.0,24.2,76.2,0.0,0.0,0.0,,,,,18.0,128.2,,33.4,11.9,,,,,05:22:15,18:06:04,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-03,33.1,25.1,28.4,37.1,25.1,31.1,23.6,76.4,0.013,100.0,4.17,['rain'],,,,32.4,24.3,,39.1,11.9,,,,,05:21:47,18:06:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-04,31.0,24.7,27.6,36.7,24.7,30.3,23.9,80.7,0.003,100.0,4.17,['rain'],,,,25.2,31.6,,66.3,12.4,,,,,05:21:19,18:06:36,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-05,33.0,23.1,28.3,38.2,23.1,30.8,23.4,76.7,0.034,100.0,8.33,['rain'],,,,25.2,96.6,,41.8,12.0,,,,,05:20:52,18:06:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-06,32.1,23.1,28.2,38.0,23.1,31.4,23.8,78.6,0.0,0.0,0.0,,,,,18.0,115.0,,35.5,11.5,,,,,05:20:25,18:07:09,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-07,32.1,23.1,28.3,37.7,23.1,31.1,23.5,76.4,0.7,100.0,4.17,['rain'],,,,21.6,123.2,,38.9,11.7,,,,,05:20:00,18:07:27,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-08,32.1,23.1,28.9,36.9,23.1,32.3,23.6,74.6,0.0,0.0,0.0,,,,,18.0,122.1,,34.0,11.8,,,,,05:19:35,18:07:44,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-09,34.1,25.0,29.0,39.5,25.0,32.1,24.1,76.7,0.0,0.0,0.0,,,,,18.0,148.5,,35.5,10.7,,,,,05:19:11,18:08:02,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-10,31.1,25.1,28.1,39.3,25.1,31.4,25.1,84.4,0.5,100.0,4.17,['rain'],,,,36.0,14.5,,74.5,11.1,,,,,05:18:49,18:08:20,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-11,30.1,25.1,27.9,36.3,25.1,31.5,24.7,83.3,3.7,100.0,8.33,['rain'],,,,28.8,17.5,,81.3,11.3,,,,,05:18:27,18:08:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-12,30.1,24.7,26.7,37.6,24.7,29.0,24.8,89.7,5.894,100.0,16.67,['rain'],,,,28.8,21.0,,78.0,9.9,,,,,05:18:06,18:08:56,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-13,31.1,24.0,27.6,39.3,24.0,30.8,24.8,85.6,0.806,100.0,16.67,['rain'],,,,25.2,358.5,,69.0,9.3,,,,,05:17:45,18:09:15,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-14,31.1,24.7,27.5,37.9,24.7,30.4,24.8,85.9,24.1,100.0,16.67,['rain'],,,,28.7,25.6,,72.8,11.5,,,,,05:17:26,18:09:34,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-15,31.1,24.1,27.7,39.3,24.1,31.6,25.2,87.1,1.404,100.0,12.5,['rain'],,,,21.6,5.1,,83.0,10.5,,,,,05:17:08,18:09:53,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-16,32.1,25.1,28.9,39.4,25.1,33.8,25.6,83.9,20.026,100.0,12.5,['rain'],,,,10.8,289.0,,63.9,11.8,,,,,05:16:50,18:10:13,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-17,33.1,25.1,29.1,40.7,25.1,33.4,24.8,78.9,0.008,100.0,4.17,['rain'],,,,18.0,7.6,,62.1,11.7,,,,,05:16:34,18:10:32,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-18,30.1,25.1,27.3,36.3,25.1,30.7,25.6,90.5,2.203,100.0,20.83,['rain'],,,,17.9,15.2,,89.5,12.9,,,,,05:16:18,18:10:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-19,27.1,23.6,25.8,29.7,23.6,26.5,21.9,79.3,0.918,100.0,20.83,['rain'],,,,18.0,324.9,,80.5,11.9,,,,,05:16:04,18:11:12,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-20,30.1,23.1,26.4,32.9,23.1,27.7,21.8,76.9,0.103,100.0,8.33,['rain'],,,,35.9,11.7,,64.8,11.0,,,,,05:15:50,18:11:32,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-21,28.1,22.7,25.7,32.1,22.7,26.6,23.2,86.1,19.4,100.0,16.67,['rain'],,,,25.2,10.8,,88.9,11.7,,,,,05:15:37,18:11:52,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-22,29.1,23.2,26.2,33.7,23.2,27.7,24.3,89.8,11.103,100.0,16.67,['rain'],,,,21.5,14.3,,85.3,12.1,,,,,05:15:25,18:12:12,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-23,30.1,24.6,26.7,36.3,24.6,29.0,25.1,91.8,16.708,100.0,12.5,['rain'],,,,18.0,359.3,,81.6,10.3,,,,,05:15:15,18:12:32,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-24,32.0,24.4,27.1,42.4,24.4,29.8,25.3,90.4,0.8,100.0,8.33,['rain'],,,,14.4,108.1,,72.9,12.0,,,,,05:15:05,18:12:53,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-25,34.1,24.2,28.7,40.7,24.2,32.9,25.0,82.0,0.7,100.0,4.17,['rain'],,,,14.4,157.7,,55.7,13.3,,,,,05:14:56,18:13:13,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-26,36.1,24.1,29.2,42.1,24.1,31.9,23.8,75.7,32.003,100.0,8.33,['rain'],,,,18.0,148.1,,37.5,12.1,,,,,05:14:48,18:13:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-27,33.1,24.6,29.9,42.3,24.6,35.1,24.8,75.1,0.703,100.0,8.33,['rain'],,,,14.4,134.6,,48.8,12.1,,,,,05:14:41,18:13:54,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-28,35.2,25.1,29.7,44.1,25.1,35.8,25.6,79.8,0.0,0.0,0.0,,,,,14.4,94.9,,50.6,12.9,,,,,05:14:35,18:14:15,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-29,34.4,26.1,29.7,44.3,26.1,37.4,26.7,84.3,0.0,0.0,0.0,,,,,18.0,112.3,,70.0,12.0,,,,,05:14:29,18:14:35,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-30,31.1,25.0,28.9,39.3,25.0,34.4,25.5,82.2,0.0,0.0,0.0,,,,,14.4,121.2,,87.1,12.3,,,,,05:14:25,18:14:55,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-05-31,29.1,24.4,27.0,39.9,24.4,30.0,25.7,93.1,4.304,100.0,12.5,['rain'],,,,18.0,0.8,,89.5,10.2,,,,,05:14:22,18:15:16,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-01,26.1,24.1,25.0,26.1,24.1,25.0,24.7,98.0,80.889,100.0,33.33,['rain'],,,,25.2,240.6,,90.6,7.3,,,,,05:14:19,18:15:36,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-02,32.1,24.1,28.5,40.8,24.1,33.7,25.6,85.1,0.0,0.0,0.0,,,,,25.2,132.9,,45.0,13.0,,,,,05:14:18,18:15:56,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-03,31.1,24.4,28.3,39.3,24.4,33.6,25.7,85.8,0.0,0.0,0.0,,,,,28.8,128.4,,29.0,12.4,,,,,05:14:17,18:16:16,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-04,31.6,24.4,28.6,37.9,24.4,33.4,24.9,80.9,0.0,0.0,0.0,,,,,21.5,116.0,,34.5,13.0,,,,,05:14:17,18:16:36,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-05,32.0,24.4,28.6,40.8,24.4,33.6,25.2,82.5,0.0,0.0,0.0,,,,,14.4,121.9,,40.0,11.9,,,,,05:14:18,18:16:55,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-06,32.9,25.0,27.8,42.4,25.0,30.6,24.8,84.3,3.8,100.0,12.5,['rain'],,,,14.4,151.4,,56.1,12.1,,,,,05:14:20,18:17:15,0.13,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-07,32.1,25.0,29.1,39.3,25.0,34.6,25.4,81.1,0.1,100.0,4.17,['rain'],,,,14.4,133.4,,48.3,12.1,,,,,05:14:23,18:17:34,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-08,34.1,26.0,30.6,40.8,26.0,35.9,24.7,72.5,0.0,0.0,0.0,,,,,18.0,135.5,,42.7,11.9,,,,,05:14:26,18:17:53,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-09,36.1,25.9,31.2,38.2,25.9,35.4,23.1,65.6,0.0,0.0,0.0,,,,,21.6,198.1,,87.1,12.2,,,,,05:14:31,18:18:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-10,34.1,25.9,30.7,39.5,25.9,34.2,22.6,64.2,0.0,0.0,0.0,,,,,21.5,190.1,,70.7,12.4,,,,,05:14:36,18:18:30,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-11,36.1,24.9,30.7,38.2,24.9,34.0,22.8,66.0,0.0,0.0,0.0,,,,,18.0,193.4,,81.5,12.7,,,,,05:14:42,18:18:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-12,34.1,26.4,30.8,37.4,26.4,34.2,22.4,63.1,0.0,0.0,0.0,,,,,14.4,68.6,,90.0,11.8,,,,,05:14:49,18:19:05,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-13,31.1,25.6,28.5,38.4,25.6,33.1,25.1,82.1,1.003,100.0,8.33,['rain'],,,,18.0,2.7,,89.0,11.6,,,,,05:14:56,18:19:22,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-14,29.1,25.4,26.6,33.7,25.4,28.1,24.6,88.9,1.712,100.0,16.67,['rain'],,,,25.2,353.4,,91.6,12.2,,,,,05:15:04,18:19:39,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-15,29.1,24.9,27.5,34.7,24.9,31.2,25.1,87.7,0.7,100.0,4.17,['rain'],,,,21.6,28.0,,84.5,10.3,,,,,05:15:13,18:19:55,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-16,32.7,25.1,27.6,38.0,25.1,31.4,25.2,87.6,10.4,100.0,8.33,['rain'],,,,14.4,67.5,,90.0,9.6,,,,,05:15:23,18:20:11,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-17,30.1,25.0,26.8,36.3,25.0,29.1,24.7,88.9,20.626,100.0,12.5,['rain'],,,,14.4,209.5,,90.0,9.0,,,,,05:15:33,18:20:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-18,30.1,24.1,27.2,39.0,24.1,30.8,25.6,91.5,2.622,100.0,16.67,['rain'],,,,21.6,5.0,,81.1,11.1,,,,,05:15:44,18:20:41,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2000-06-19,31.1,24.4,27.8,39.0,24.4,32.3,25.6,88.3,2.0,100.0,8.33,['rain'],,,,10.8,121.8,,68.9,11.9,,,,,05:15:55,18:20:56,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48855099999', '48852099999']"
